book_id,isbn,title,original_title,authors,original_publication_year,average_rating,ratings_count,image_url,small_image_url,genres
32075671,62498533,The Hate U Give,The Hate U Give,Angie Thomas,2017,4.62,32610,https://images.gr-assets.com/books/1476284759m/32075671.jpg,https://images.gr-assets.com/books/1476284759s/32075671.jpg,"contemporary, fiction, crime, romance"
16170625,,المانيفستو,المانيفستو,مصطفى إبراهيم,2013,4.21,7943,https://images.gr-assets.com/books/1356926142m/16170625.jpg,https://images.gr-assets.com/books/1356926142s/16170625.jpg,"poetry, history"
6351910,345511565,"Dynasty of Evil (Star Wars: Darth Bane, #3)",,Drew Karpyshyn,2009,4.24,9004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, fantasy, science, contemporary"
16042305,,Love Left Behind,,S.H. Kolee,2012,4.0,15967,https://images.gr-assets.com/books/1348436759m/16042305.jpg,https://images.gr-assets.com/books/1348436759s/16042305.jpg,"romance, contemporary, fiction"
12075886,670012254,Keep Holding On,Keep Holding On,Susane Colasanti,2012,3.85,11397,https://images.gr-assets.com/books/1319236713m/12075886.jpg,https://images.gr-assets.com/books/1319236713s/12075886.jpg,"contemporary, romance, fiction"
4162673,571242448,The Private Patient (Adam Dalgliesh #14),The Private Patient,P.D. James,2008,3.78,10461,https://images.gr-assets.com/books/1409269308m/4162673.jpg,https://images.gr-assets.com/books/1409269308s/4162673.jpg,"mystery, fiction, crime, thriller, contemporary, suspense"
77738,671876813,"Flag in Exile (Honor Harrington, #5)",Flag in Exile,David Weber,1995,4.22,11587,https://images.gr-assets.com/books/1321561696m/77738.jpg,https://images.gr-assets.com/books/1321561696s/77738.jpg,"fiction, science, fantasy"
25955,1584230703,The Medium is the Massage,The medium is the massage,"Marshall McLuhan, Quentin Fiore, Jerome Agel",1967,3.95,8351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"art, psychology, philosophy, nonfiction, classics, history, business, science"
96463,552139130,"The Chronicles of Pern: First Fall (Pern, #12)",The Chronicles of Pern: First Fall,Anne McCaffrey,1993,4.02,11762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, fiction, science, romance"
248871,1593070209,"Berserk, Vol. 1 (Berserk, #1)",ベルセルク 1,"Kentaro Miura, Jason DeAngelis",1990,4.37,10362,https://images.gr-assets.com/books/1501000017m/248871.jpg,https://images.gr-assets.com/books/1501000017s/248871.jpg,"manga, fantasy, comics, horror, fiction, paranormal, romance, art, suspense"
3710,037570387X,The Autograph Man,The Autograph Man,Zadie Smith,2002,3.14,8317,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary"
32848471,1682309819,Egomaniac,,Vi Keeland,2017,4.34,11310,https://images.gr-assets.com/books/1479387807m/32848471.jpg,https://images.gr-assets.com/books/1479387807s/32848471.jpg,"romance, fiction, contemporary"
1372055,441015670,"Courageous (The Lost Fleet, #3)","Courageous (Lost Fleet Series, #3)",Jack Campbell,2006,3.96,10933,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, fantasy, science"
24902492,804188246,Ruby,Ruby,Cynthia Bond,2014,3.63,6749,https://images.gr-assets.com/books/1423586473m/24902492.jpg,https://images.gr-assets.com/books/1423586473s/24902492.jpg,"fiction, contemporary, romance, history, religion"
8487363,373210272,"My Soul to Steal (Soul Screamers, #4)",My Soul to Steal,Rachel Vincent,2010,4.13,14593,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"paranormal, fantasy, romance, fiction, mystery, contemporary"
110388,60531258,"On the Way to the Wedding (Bridgertons, #8)",On the Way to Wedding,Julia Quinn,2006,3.83,16310,https://images.gr-assets.com/books/1368840197m/110388.jpg,https://images.gr-assets.com/books/1368840197s/110388.jpg,"romance, fiction, history"
7433,805078983,"Messenger of Truth (Maisie Dobbs, #4)",Messenger of Truth,Jacqueline Winspear,2006,3.99,12454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"mystery, fiction, crime, history, art"
8411749,184149593X,"The Rogue (Traitor Spy Trilogy, #2)",The Rogue,Trudi Canavan,2011,4.02,9739,https://images.gr-assets.com/books/1328375255m/8411749.jpg,https://images.gr-assets.com/books/1328375255s/8411749.jpg,"fantasy, fiction, romance, paranormal, travel"
175078,156010860,The Seven Storey Mountain,The Seven Storey Mountain,"Thomas Merton, Robert Giroux, William H. Shannon",1948,4.16,9232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"religion, memoir, nonfiction, christian, classics, philosophy, spirituality, biography, history, travel, fiction"
86655,1400043921,The Keep,The Keep,Jennifer Egan,2006,3.43,9113,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, mystery, horror, contemporary, suspense, fantasy, thriller, romance"
562763,1553379594,Scaredy Squirrel (Scaredy Squirrel),Scaredy Squirrel,Mélanie Watt,2006,4.25,11638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, fantasy, science"
97084,312351747,Apathy and Other Small Victories,Apathy and Other Small Victories,Paul Neilan,2006,3.83,7171,https://images.gr-assets.com/books/1311996129m/97084.jpg,https://images.gr-assets.com/books/1311996129s/97084.jpg,"fiction, contemporary, mystery, crime, thriller, horror"
17342700,1101623209,"Gathering Darkness (Falling Kingdoms, #3)",Gathering Darkness,"Morgan Rhodes, Michelle Rowen",2014,4.33,13072,https://images.gr-assets.com/books/1419103977m/17342700.jpg,https://images.gr-assets.com/books/1419103977s/17342700.jpg,"fantasy, romance, fiction, paranormal"
51362,553589458,The Survivors Club,The Survivors Club,Lisa Gardner,2002,4.05,11458,https://images.gr-assets.com/books/1298426240m/51362.jpg,https://images.gr-assets.com/books/1298426240s/51362.jpg,"mystery, thriller, suspense, fiction, crime, romance, contemporary"
1830755,425220168,Mine to Possess (Psy-Changeling #4),,Nalini Singh,2008,4.13,18617,https://images.gr-assets.com/books/1298434132m/1830755.jpg,https://images.gr-assets.com/books/1298434132s/1830755.jpg,"paranormal, romance, fantasy, fiction, mystery"
9581507,61689378,Don't Breathe a Word,,Jennifer McMahon,2011,3.58,10585,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, mystery, fantasy, horror, thriller, paranormal, suspense, contemporary, crime"
25387202,1101965509,The Force Awakens (Star Wars),Star Wars: The Force Awakens,"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",2015,3.73,7514,https://images.gr-assets.com/books/1450520344m/25387202.jpg,https://images.gr-assets.com/books/1450520344s/25387202.jpg,"fiction, fantasy"
7707538,61767638,"Sugar and Spice (L.A. Candy, #3)",Sugar and Spice (L.A. Candy #3),Lauren Conrad,2010,3.54,10488,https://images.gr-assets.com/books/1277830544m/7707538.jpg,https://images.gr-assets.com/books/1277830544s/7707538.jpg,"fiction, romance, contemporary"
9565574,451464095,"Grave Dance (Alex Craft, #2)",Grave Dance,Kalayna Price,2011,4.11,16435,https://images.gr-assets.com/books/1327953315m/9565574.jpg,https://images.gr-assets.com/books/1327953315s/9565574.jpg,"paranormal, fantasy, romance, mystery, fiction, crime, contemporary"
6448482,759530483,"Soul Eater, Vol. 02 (Soul Eater, #2)", ソウルイーター 2,Atsushi Ohkubo,2004,4.47,9443,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"manga, fantasy, comics, horror, paranormal, fiction"
69477,435122118,Z for Zachariah,Z for Zachariah,Robert C. O'Brien,1974,3.64,9332,https://images.gr-assets.com/books/1420324231m/69477.jpg,https://images.gr-assets.com/books/1420324231s/69477.jpg,"fiction, classics, thriller, fantasy, horror, suspense"
6251222,345476026,Await Your Reply,Await Your Reply,Dan Chaon,2009,3.54,10598,https://images.gr-assets.com/books/1320525555m/6251222.jpg,https://images.gr-assets.com/books/1320525555s/6251222.jpg,"fiction, mystery, thriller, contemporary, suspense, crime, psychology"
161275,1563893150,Superman: Whatever Happened to the Man of Tomorrow?,Superman: Whatever Happened to the Man of Tomorrow?,"Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger",1985,4.14,10472,https://images.gr-assets.com/books/1308365122m/161275.jpg,https://images.gr-assets.com/books/1308365122s/161275.jpg,"comics, fiction, fantasy, classics, romance, contemporary"
76706,380721643,"Track of the Cat (Anna Pigeon, #1)",Track of the Cat,Nevada Barr,1993,3.86,12113,https://images.gr-assets.com/books/1326365792m/76706.jpg,https://images.gr-assets.com/books/1326365792s/76706.jpg,"mystery, fiction, crime, thriller, suspense, contemporary"
341027,758220367,"The Mane Event (Pride, #1)",The Mane Event,Shelly Laurenston,2007,3.96,17968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"paranormal, romance, fantasy, contemporary, fiction"
17262206,038553292X,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",Lawrence in Arabia,Scott Anderson,2013,4.12,7654,https://images.gr-assets.com/books/1363837257m/17262206.jpg,https://images.gr-assets.com/books/1363837257s/17262206.jpg,"history, biography, nonfiction, travel, religion"
139004,159308076X,Essays and Poems,Essays and Poems,"Ralph Waldo Emerson, Peter Norberg",1856,3.98,11864,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"poetry, classics, philosophy, fiction, nonfiction, history, spirituality"
31741,60751584,Innocent Erendira and Other Stories,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,"Gabriel García Márquez, Gregory Rabassa",1972,3.89,5497,https://images.gr-assets.com/books/1410129032m/31741.jpg,https://images.gr-assets.com/books/1410129032s/31741.jpg,"fiction, classics, fantasy, contemporary, romance"
81992,1841493341,"Singularity Sky (Eschaton, #1)",Singularity Sky,Charles Stross,2003,3.81,9887,https://images.gr-assets.com/books/1446324638m/81992.jpg,https://images.gr-assets.com/books/1446324638s/81992.jpg,"fiction, science, fantasy"
404562,871297485,Henry & Ramona,Henry & Ramona,Cynthia J. McGean,1997,4.14,11106,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"classics, fiction"
400906,812508440,"The White Rose (The Chronicles of the Black Company, #3)",The White Rose,Glen Cook,1985,4.19,11501,https://images.gr-assets.com/books/1327901074m/400906.jpg,https://images.gr-assets.com/books/1327901074s/400906.jpg,"fantasy, fiction, science, romance"
17339590,,"""حكايات فرغلي المستكاوي ""حكايتى مع كفر السحلاوية","""حكايات فرغلي المستكاوي ""حكايتى مع كفر السحلاوية",حسن الجندي,2013,3.57,7443,https://images.gr-assets.com/books/1360260051m/17339590.jpg,https://images.gr-assets.com/books/1360260051s/17339590.jpg,"horror, fiction, paranormal"
22571275,545654742,"All Fall Down (Embassy Row, #1)",All Fall Down,Ally Carter,2015,3.82,13821,https://images.gr-assets.com/books/1411070285m/22571275.jpg,https://images.gr-assets.com/books/1411070285s/22571275.jpg,"mystery, contemporary, fiction, thriller, suspense, romance, crime"
14680,679783180,The Charterhouse of Parma,La Chartreuse de Parme,"Stendhal, Richard Howard, Robert Andrew Parker",1839,3.83,9252,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"classics, fiction, history"
18722887,778316335,Little Mercies,Little Mercies,Heather Gudenkauf,2014,3.99,10268,https://images.gr-assets.com/books/1399313845m/18722887.jpg,https://images.gr-assets.com/books/1399313845s/18722887.jpg,"fiction, contemporary, mystery, suspense, thriller, crime"
341553,345478991,"The Faithful Spy (John Wells, #1)",The Faithful Spy,Alex Berenson,2006,3.97,9316,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"thriller, fiction, mystery, suspense, crime"
348489,395861624,Snowflake Bentley,Snowflake Bentley (Caldecott Medal Book),"Jacqueline Briggs Martin, Mary Azarian",1998,4.16,11362,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"biography, nonfiction, science, history, art, fiction"
562930,1416520406,The Book of Luke,The Book of Luke,Jenny O'Connell,2007,3.73,12623,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"romance, contemporary, fiction"
182683,842387439,"Fame (Firstborn, #1)",Fame,Karen Kingsbury,2005,4.34,10509,https://images.gr-assets.com/books/1406506537m/182683.jpg,https://images.gr-assets.com/books/1406506537s/182683.jpg,"christian, fiction, romance, contemporary"
3295695,1420103733,"Dragon Actually (Dragon Kin, #1)",To Challenge a Dragon,G.A. Aiken,2004,3.96,18622,https://images.gr-assets.com/books/1317852862m/3295695.jpg,https://images.gr-assets.com/books/1317852862s/3295695.jpg,"fantasy, romance, paranormal, fiction"
21411058,,"Bad Romeo (Starcrossed, #1)",Bad Romeo,Leisa Rayven,2014,4.1,14286,https://images.gr-assets.com/books/1413547825m/21411058.jpg,https://images.gr-assets.com/books/1413547825s/21411058.jpg,"romance, contemporary, fiction"
420278,374518173,The Complete Poems 1927-1979,,Elizabeth Bishop,1980,4.19,9629,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"poetry, classics, fiction, travel"
6330323,743299841,Day After Night,Day After Night,Anita Diamant,2009,3.65,10587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, history, religion"
15557,345483898,"Jarka Ruus (High Druid of Shannara, #1)","High Druid of Shannara, vol. 1: Jarka Ruus",Terry Brooks,2003,3.96,11017,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, fiction, science"
12448,743297318,"Look Homeward, Angel","Look Homeward, Angel",Thomas Wolfe,1929,3.94,9630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, classics"
5571,865475873,Cradle to Cradle: Remaking the Way We Make Things,Cradle to Cradle: Remaking the Way We Make Things,"William McDonough, Michael Braungart",2002,4.1,7625,https://images.gr-assets.com/books/1417605547m/5571.jpg,https://images.gr-assets.com/books/1417605547s/5571.jpg,"science, nonfiction, business, philosophy, history"
831635,449004023,"Healthy Sleep Habits, Happy Child","Healthy Sleep Habits, Happy Child",Marc Weissbluth,1987,3.9,7742,https://images.gr-assets.com/books/1380493934m/831635.jpg,https://images.gr-assets.com/books/1380493934s/831635.jpg,"nonfiction, psychology, science"
22421,1563896273,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)",Transmetropolitan Vol. 4: The New Scum,"Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",2000,4.41,11094,https://images.gr-assets.com/books/1452027299m/22421.jpg,https://images.gr-assets.com/books/1452027299s/22421.jpg,"comics, fiction, science, crime, fantasy"
6939939,547330790,The Hand That First Held Mine,The Hand That First Held Mine,Maggie O'Farrell,2009,3.87,8513,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary, mystery, romance, art"
78972,61092037,The Fourth Estate,The Fourth Estate,Jeffrey Archer,1996,3.72,8829,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, thriller, mystery, suspense, contemporary"
8515,034542705X,The Man Who Listens to Horses,The Man Who Listens to Horses,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",1997,4.1,9021,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"biography, nonfiction, memoir, fiction, psychology, contemporary, spirituality, science, business"
6749,316010766,Oblivion,Oblivion,David Foster Wallace,2004,4.07,9196,https://images.gr-assets.com/books/1311905400m/6749.jpg,https://images.gr-assets.com/books/1311905400s/6749.jpg,"fiction, contemporary, philosophy"
606818,,"Holy Blood, Holy Grail",The Holy Blood and the Holy Grail,"Michael Baigent, Richard Leigh, Henry Lincoln",1982,3.47,8450,https://images.gr-assets.com/books/1320394892m/606818.jpg,https://images.gr-assets.com/books/1320394892s/606818.jpg,"religion, nonfiction, fiction, mystery, fantasy, spirituality, philosophy, history, christian, thriller"
28700,1416546022,Falling Man,Falling Man,"Don DeLillo, محمدصادق رئیسی",2007,3.2,9081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary, history, psychology"
20510241,62332589,"The Calling (Endgame, #1)",Endgame: The Calling,"James Frey, Nils Johnson-Shelton",2014,3.77,10900,https://images.gr-assets.com/books/1411272821m/20510241.jpg,https://images.gr-assets.com/books/1411272821s/20510241.jpg,"fantasy, fiction, mystery, thriller, romance"
15820492,62237381,"Annabel (Delirium, #0.5)",Annabel,Lauren Oliver,2012,3.78,13619,https://images.gr-assets.com/books/1348079378m/15820492.jpg,https://images.gr-assets.com/books/1348079378s/15820492.jpg,"romance, fantasy, fiction, paranormal"
8765012,345505697,"Mystery (Alex Delaware, #26)",Mystery,Jonathan Kellerman,2011,3.87,9396,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, mystery, thriller, suspense, crime"
100476,689867468,"The Sea of Trolls (Sea of Trolls, #1)", The Sea of Trolls,Nancy Farmer,2004,4.0,12069,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, fiction, history"
6596542,307271862,The Man from Beijing,Kinesen,"Henning Mankell, Laurie Thompson",2008,3.47,9106,https://images.gr-assets.com/books/1320494101m/6596542.jpg,https://images.gr-assets.com/books/1320494101s/6596542.jpg,"mystery, fiction, crime, thriller, suspense, history, contemporary"
20454076,316234559,"Day 21 (The 100, #2)",Day 21,Kass Morgan,2014,3.75,11860,https://images.gr-assets.com/books/1403530593m/20454076.jpg,https://images.gr-assets.com/books/1403530593s/20454076.jpg,"romance, fiction, fantasy, mystery"
199531,345485602,Daisy Fay and the Miracle Man ,Daisy Fay and the Miracle Man,Fannie Flagg,1981,3.94,10292,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, contemporary"
10931321,399157301,"Against All Enemies (Max Moore, #1)",Against All Enemies,"Tom Clancy, Peter Telep",2011,3.95,8471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, thriller, mystery, suspense, crime"
23289469,571313248,The Girl in the Red Coat,The Girl in the Red Coat,Kate Hamer,2015,3.53,8027,https://images.gr-assets.com/books/1412251739m/23289469.jpg,https://images.gr-assets.com/books/1412251739s/23289469.jpg,"fiction, mystery, thriller, crime, suspense, contemporary, religion"
9648,141183721,Keep the Aspidistra Flying,Keep the Aspidistra Flying,George Orwell,1936,3.87,9599,https://images.gr-assets.com/books/1331244097m/9648.jpg,https://images.gr-assets.com/books/1331244097s/9648.jpg,"fiction, classics, philosophy"
15793068,765326582,"The Gate Thief (Mither Mages, #2)",The Gate Thief,Orson Scott Card,2013,3.77,9209,https://images.gr-assets.com/books/1360823446m/15793068.jpg,https://images.gr-assets.com/books/1360823446s/15793068.jpg,"fantasy, fiction, paranormal"
22840421,,"My Lady Jane (The Lady Janies, #1)",My Lady Jane,"Cynthia Hand, Brodi Ashton, Jodi Meadows",2016,4.12,12794,https://images.gr-assets.com/books/1444923765m/22840421.jpg,https://images.gr-assets.com/books/1444923765s/22840421.jpg,"fantasy, romance, fiction, paranormal, history"
23031,679735720,Time's Arrow,Time’s Arrow,Martin Amis,1991,3.78,9400,https://images.gr-assets.com/books/1353213337m/23031.jpg,https://images.gr-assets.com/books/1353213337s/23031.jpg,"fiction, fantasy, contemporary, classics, history"
27207654,,"Blood Defense (Samantha Brinkman, #1)",,Marcia Clark,2016,3.81,11761,https://images.gr-assets.com/books/1454358207m/27207654.jpg,https://images.gr-assets.com/books/1454358207s/27207654.jpg,"mystery, fiction, thriller, crime, suspense, contemporary"
48974,141300515,I Am the Cheese,I Am the Cheese,Robert Cormier,1977,3.74,11099,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fiction, mystery, classics, thriller, suspense, contemporary, psychology, crime"
75162,038533379X,Soul on Ice,Soul On Ice,Eldridge Cleaver,1968,3.95,10123,https://images.gr-assets.com/books/1417410878m/75162.jpg,https://images.gr-assets.com/books/1417410878s/75162.jpg,"biography, history, memoir, nonfiction, classics, philosophy, fiction, psychology, crime"
205218,140435719,Ethics,Ethica: Ordine geometrico demonstrata,"Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley",1677,4.01,9342,https://images.gr-assets.com/books/1462223700m/205218.jpg,https://images.gr-assets.com/books/1462223700s/205218.jpg,"philosophy, classics, nonfiction, religion, psychology, science, history, spirituality"
337615,385475772,Nine Parts of Desire: The Hidden World of Islamic Women,Nine Parts of Desire: The Hidden World of Islamic Women,Geraldine Brooks,1994,4.04,10308,https://images.gr-assets.com/books/1403182793m/337615.jpg,https://images.gr-assets.com/books/1403182793s/337615.jpg,"nonfiction, religion, history, travel, memoir, spirituality, biography, fiction, contemporary"
27170141,1455531189,You'll Grow Out of It,You'll Grow Out of It,Jessi Klein,2016,3.83,9480,https://images.gr-assets.com/books/1462261735m/27170141.jpg,https://images.gr-assets.com/books/1462261735s/27170141.jpg,"memoir, nonfiction, biography, contemporary"
17352874,988573229,"Truce (Neighbor from Hell, #4)",Truce,R.L. Mathewson,2013,4.34,18854,https://images.gr-assets.com/books/1378997763m/17352874.jpg,https://images.gr-assets.com/books/1378997763s/17352874.jpg,"romance, contemporary, fiction"
176892,812511751,"The Elvenbane (Halfblood Chronicles, #1)","The Elvenbane (Halfblood Chronicles, #1)","Andre Norton, Mercedes Lackey",1991,3.94,13092,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"fantasy, fiction, science"
9440324,316044733,"The Midnight Palace (Niebla, #2)",El palacio de la medianoche,"Carlos Ruiz Zafón, Lucia Graves",1998,3.58,7784,https://images.gr-assets.com/books/1290459336m/9440324.jpg,https://images.gr-assets.com/books/1290459336s/9440324.jpg,"fantasy, mystery, fiction, horror, thriller, paranormal, suspense, romance, contemporary, history"
85737,671704656,"Treasure (Dirk Pitt, #9)",Treasure,Clive Cussler,1988,3.92,10784,https://images.gr-assets.com/books/1314486012m/85737.jpg,https://images.gr-assets.com/books/1314486012s/85737.jpg,"fiction, thriller, mystery, suspense, contemporary, crime, history"
1422252,61229776,"Vampire, Interrupted (Argeneau #9)","Vampire, Interrupted",Lynsay Sands,2008,4.32,15899,https://images.gr-assets.com/books/1410758592m/1422252.jpg,https://images.gr-assets.com/books/1410758592s/1422252.jpg,"paranormal, romance, fantasy, contemporary, mystery, fiction, suspense"
22411,399154213,"Invisible Prey (Lucas Davenport, #17)",Invisible Prey,John Sandford,2007,4.11,11162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"mystery, thriller, crime, fiction, suspense"
89195,575077166,"The Prefect (Prefect Dreyfus Emergency, #1)",The Prefect,Alastair Reynolds,2007,4.15,9946,https://images.gr-assets.com/books/1327988786m/89195.jpg,https://images.gr-assets.com/books/1327988786s/89195.jpg,"fiction, mystery, thriller, crime, fantasy, science, horror"
20505127,1405915293,Daughter,Daughter,Jane Shemilt,2014,3.51,7462,https://images.gr-assets.com/books/1403779092m/20505127.jpg,https://images.gr-assets.com/books/1403779092s/20505127.jpg,"fiction, mystery, thriller, crime, suspense, contemporary"
107172,1401203507,"DC: The New Frontier, Volume 1","DC: The New Frontier, Volume 1","Darwyn Cooke, Dave Stewart, Jared K. Fletcher",2004,4.17,9601,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"comics, fiction, fantasy, history, romance"
